timestamp	k	seed	tol	L1	elapsed_min	output_path
2025-11-09T12:22:07Z	60	31415	1e-7	0.1	29.8876788894335	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed31415_tol1e-07_L10.1.rds
2025-11-09T12:49:10Z	70	31415	1e-7	0.1	26.9726637641589	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed31415_tol1e-07_L10.1.rds
2025-11-09T13:30:59Z	80	31415	1e-7	0.1	41.7314155975978	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed31415_tol1e-07_L10.1.rds
2025-11-09T14:59:17Z	90	31415	1e-7	0.1	88.2109611908595	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed31415_tol1e-07_L10.1.rds
2025-11-09T16:52:11Z	100	31415	1e-7	0.1	112.79829274416	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed31415_tol1e-07_L10.1.rds
2025-11-09T16:54:35Z	10	120301	1e-7	0.1	2.37193034887314	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed120301_tol1e-07_L10.1.rds
2025-11-09T17:11:11Z	20	120301	1e-7	0.1	16.5843451062838	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed120301_tol1e-07_L10.1.rds
2025-11-09T17:18:03Z	30	120301	1e-7	0.1	6.82313892046611	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed120301_tol1e-07_L10.1.rds
2025-11-09T17:38:22Z	40	120301	1e-7	0.1	20.2823956449827	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed120301_tol1e-07_L10.1.rds
2025-11-09T17:51:07Z	50	120301	1e-7	0.1	12.7019553144773	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed120301_tol1e-07_L10.1.rds
2025-11-09T18:33:19Z	60	120301	1e-7	0.1	42.1327255527178	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed120301_tol1e-07_L10.1.rds
2025-11-09T19:20:56Z	70	120301	1e-7	0.1	47.5410574277242	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed120301_tol1e-07_L10.1.rds
